Comment_en,CommentClass_en,Unnamed: 0
Fast and well -packed cargo. Charging camera is very satisfactory perfect 🥰🥰,['good -up'],2041
Beautifully packaged reliable case gift 👍🏻,['good -up'],2042
"Packaging is very nice, you can get it with relying on the original product",['good -up'],2043
The product is packed as you can see in the photo and carefully packaged. Thank you.,['good -up'],2046
"It was beautifully packaged, I got it quickly.",['good -up'],2047
"I got a little hesitant, but everything is perfect. Packaging is great .. thanks",['good -up'],2048
I like the phone with a nice packaging very much,['good -up'],2049
It came with very fast well packaged,['good -up'],2051
Beautifully packaged and came quickly,['good -up'],2052
very well packaged,['good -up'],2056
He came very quickly. Packaging was very nice,['good -up'],2057
"Package was good, I didn't have trouble",['good -up'],2058
Original Product Packaging Beautiful,['good -up'],2059
Packaging was fine,['good -up'],2060
Packaging We got it very satisfied with my cousin,['good -up'],2062
"The packaging was very careful, it is fine👍",['good -up'],2063
Beautiful packaging great phone,['good -up'],2064
I like the phone so much packaging is great,['good -up'],2066
good packaging excellent phone,['good -up'],2070
The product is very well packaged thanks,['good -up'],2071
"The product came well, it came beautiful",['good -up'],2072
Product packaging is very good,['good -up'],2074
It came as a very nice packaged,['good -up'],2077
It was a nice packaging thanks.,['good -up'],2078
Careful package thanks,['good -up'],2079
"It has a very nice color, the screen is a large affordable and useful single shortage of the headphones.",['convenience'],2081
"With its sizes, image, sound, camera and all content, it is a very nice and very suitable product in terms of price. I recommend it to everyone.",['convenience'],2082
"The product was very affordable compared to the market, you can definitely choose your eyes closed.",['convenience'],2083
I am using it in about 1 week and the costly price is also very well that the appropriate charging is very comfortable.,['convenience'],2084
"The camera is very good, we used a sub -model before we fell into the water, broke broken good brand wonderful price",['convenience'],2085
I took the phone to my wife for a week. A good phone that can be purchased at affordable with a low budget. I would definitely recommend it if you don't have much budget.,['convenience'],2086
I liked this phone very much on the market that the best price and fast shipping thanks trendyol.,['convenience'],2087
"There is nothing to say at this price, there is no better market in certain everyone is aware that the device is not the only price for those who think the device is not cheap, but unfortunately the price can not get in front of our country",['convenience'],2088
"I bought the product at a very affordable price with the legendary Friday campaign, the cargo process and delivery was perfect. As for the phone ... Aesthetically perfect, speed, camera, interface, thanks to the seller and trendyola to meet my expectations.",['convenience'],2090
"Number 10 5 star price is very affordable even less for this phone, but after ordering the continuous price decreases upset me ...",['convenience'],2091
iPhone quality at an affordable price does not end all day sarzi,['convenience'],2092
The price of the product is both affordable and very high quality other phones unnecessarily put 7 -8 thousand unnecessary.,['convenience'],2093
"No need to say much. Speed, charging and camera trio were the most price performance product and I am happy to buy it at a good price.",['convenience'],2094
Product is both affordable and very high quality product. The design and appearance are very stylish. The camera is also good.,"['convenience', 'your quality']",2097
The price is both affordable and very useful and featured. There is no need to pay too much money. It will meet your needs too much.,['convenience'],2098
I recommend that it was very nice to give the most affordable price and such a nice phone. very nice application trendyol,['convenience'],2101
At least it will be better if it can be sent with basic accessories such as headphones and screen saver. The product is convenient and affordable.,['convenience'],2102
I would recommend it very super,['convenience'],2103
I bought my student very like. Delivery was made in 2 days. Thank you NASA ITISİM THANKS Trendyol.,['convenience'],2105
"Both the price is suitable for other sites and the same product guarantee is perfectly very satisfied with the only problem in the box is not the headset in the box, but it would be very good if you give a gift",['convenience'],2106
"The product is very good both inheritance and the price. I use it fondly, it is not as big as it is said. Simply Great Fast Gonder, thanks for contacting nasa ..","['convenience', 'your quality']",2110
We bought the product at very affordable price and we are very pleased with the performance of our hands. Thanks Trendyol ☺️,['convenience'],2113
The product is suitable for the market and the price of Türkiye is very good ..,['convenience'],2114
Affordable price high performance thanks,['convenience'],2116
The price of the product is very good quality package was nice,['convenience'],2117
I would definitely recommend it. High performance at affordable price. 👍,['convenience'],2123
The product is both affordable and very nice quality,['convenience'],2124
Super Fast Transportation SUPER PRICE BY PERFORMANCE,['convenience'],2125
The phone is great charging long and it is useful at this useful price.,['convenience'],2127
"I have reached my hand in 2 days, I have been using it for 2.5 months.",['convenience'],2128
A very fast phone price is very affordable thanks,['convenience'],2129
A very useful product price is also very suitable,['convenience'],2131
The price is very affordable. These features are very good at this price.,['convenience'],2132
"I ordered on Tuesday evening I bought it on Thursday. I haven't started using it yet, but very good price.",['convenience'],2134
The price of the product is affordable and as mentioned,['convenience'],2136
"According to the store, the price is affordable. The camera is not perfect but good for its price",['convenience'],2139
I recommend both the price of the product and quality product.,['convenience'],2142
I recommend a very good phone price.,['convenience'],2143
"I did not have a problem with the price, thanks",['convenience'],2146
The price of the product is affordable and quality product as it appears,"['convenience', 'your quality']",2149
It is very affordable compared to the product features.,['convenience'],2150
The product is very good for now.,['convenience'],2151
The product is very affordable and a quality phone is a quality phone at that price.,['convenience'],2152
I got it smoothly delivered both the price is affordable and quality.,['convenience'],2154
The price of the product was both affordable and appeared.,['convenience'],2155
"A very high quality product. According to your performance, the price is very affordable.","['convenience', 'your quality']",2156
It doesn't make it any time while playing both cheap and high quality pugg compared to normal phones.,['convenience'],2157
Affordable price. Quality product. The charge is very good.,"['convenience', 'your quality']",2158
The price is very good smoothly thanks Trendyol,['convenience'],2159
The price of the product is both affordable and high quality product. But I wish it was on the headset.,"['convenience', 'your quality']",2161
The price of the product is both affordable and quality product,"['convenience', 'your quality']",2162
"Great price, great product and great service! Thanks",['convenience'],2163
"The price of the product is both affordable and quality as it appears, thanks Trendyol",['convenience'],2164
"Fast Instruction, Great Product, Affordable Price, Thanks Trendyol",['convenience'],2166
I bought Xiaomi quality at an affordable price thanks,['convenience'],2168
The product is great very useful price is also affordable,['convenience'],2169
The price of the product is both affordable and quality product,"['convenience', 'your quality']",2170
I like a very good price according to the product,['convenience'],2171
"A quality product, the most affordable price compared to many places I shop with confidence in the trendyol ☺️👍","['convenience', 'your quality']",2172
"It is a very affordable price in terms of features, but a little low in color and vitality",['convenience'],2173
affordable price. I bought it to spend from iPhone to Android was also successful.,['convenience'],2175
"The product is very affordable in great price, no zero phone at this price",['convenience'],2176
A nice quality device price is reasonable,"['convenience', 'your quality']",2178
"The price is a suitable phone, I bought it to my son, I have been using it for a few days.",['convenience'],2179
I liked it very much with affordable prices compared to other pages,['convenience'],2180
The product is suitable for quality price as well as,['convenience'],2183
